P;N;B;R;Q;K;p;n;b;r;q;k;score;draw;fen
201388800;2359296;36;129;8;16;65038346165944320;4755801206503243776;292733975779082240;9295429630892703744;576460752303423488;1152921504606846976;-21;1;rnbqk1nr/ppp1bppp/4p3/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 3 4
201388800;2359296;36;129;8;16;65038346165944320;144150372447944704;292733975779082240;9295429630892703744;576460752303423488;1152921504606846976;33;1;rnbqk2r/ppp1bppp/4pn2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 4 5
201388800;2359296;274877906976;129;8;16;65038346165944320;144150372447944704;292733975779082240;9295429630892703744;576460752303423488;1152921504606846976;-16;1;rnbqk2r/ppp1bppp/4pn2/3p2B1/2PP4/2N2N2/PP2PPPP/R2QKB1R b KQkq - 5 5
201388800;2359296;274877906976;129;8;16;65038346165944320;144150372447944704;292733975779082240;2377900603251621888;576460752303423488;4611686018427387904;23;1;rnbq1rk1/ppp1bppp/4pn2/3p2B1/2PP4/2N2N2/PP2PPPP/R2QKB1R w KQ - 6 6
202433280;2359296;274877906976;129;8;16;65038346165944320;144150372447944704;292733975779082240;2377900603251621888;576460752303423488;4611686018427387904;-18;1;rnbq1rk1/ppp1bppp/4pn2/3p2B1/2PP4/2N1PN2/PP3PPP/R2QKB1R b KQ - 0 6
202433280;2359296;274877906976;129;8;16;65038346165944320;2286984185774080;292733975779082240;2377900603251621888;576460752303423488;4611686018427387904;21;1;r1bq1rk1/pppnbppp/4pn2/3p2B1/2PP4/2N1PN2/PP3PPP/R2QKB1R w KQ - 1 7
202498560;2359296;274877906976;129;8;16;65038346165944320;2286984185774080;292733975779082240;2377900603251621888;576460752303423488;4611686018427387904;-8;1;r1bq1rk1/pppnbppp/4pn2/3p2B1/2PP4/P1N1PN2/1P3PPP/R2QKB1R b KQ - 0 7
202498560;2359296;274877906976;129;8;16;63916844305612800;2286984185774080;292733975779082240;2377900603251621888;576460752303423488;4611686018427387904;30;1;r1bq1rk1/pp1nbppp/2p1pn2/3p2B1/2PP4/P1N1PN2/1P3PPP/R2QKB1R w KQ - 0 8
17315258880;2359296;274877906976;129;8;16;63916844305612800;2286984185774080;292733975779082240;2377900603251621888;576460752303423488;4611686018427387904;41;1;r1bq1rk1/pp1nbppp/2p1pn2/2Pp2B1/3P4/P1N1PN2/1P3PPP/R2QKB1R b KQ - 0 8
17315258880;2359296;274877906976;129;8;16;63356093375447040;2286984185774080;292733975779082240;2377900603251621888;576460752303423488;4611686018427387904;5;1;r1bq1rk1/p2nbppp/1pp1pn2/2Pp2B1/3P4/P1N1PN2/1P3PPP/R2QKB1R w KQ - 0 9
17348812800;2359296;274877906976;129;8;16;63356093375447040;2286984185774080;292733975779082240;2377900603251621888;576460752303423488;4611686018427387904;3;1;r1bq1rk1/p2nbppp/1pp1pn2/2Pp2B1/1P1P4/P1N1PN2/5PPP/R2QKB1R b KQ - 0 9
17348812800;2359296;274877906976;129;8;16;63074622693703680;2286984185774080;292733975779082240;2377900603251621888;576460752303423488;4611686018427387904;27;1;r1bq1rk1/3nbppp/1pp1pn2/p1Pp2B1/1P1P4/P1N1PN2/5PPP/R2QKB1R w KQ - 0 10
17348812800;2359296;274878431232;129;8;16;63074622693703680;2286984185774080;292733975779082240;2377900603251621888;576460752303423488;4611686018427387904;-21;1;r1bq1rk1/3nbppp/1pp1pn2/p1Pp2B1/1P1P4/P1NBPN2/5PPP/R2QK2R b KQ - 1 10
17348812800;2359296;274878431232;129;8;16;63074622693703680;2286984185774080;4504699138998272;2377900603251621888;576460752303423488;4611686018427387904;16;1;r2q1rk1/3nbppp/bpp1pn2/p1Pp2B1/1P1P4/P1NBPN2/5PPP/R2QK2R w KQ - 2 11
17348812800;2359296;274878431232;33;8;64;63074622693703680;2286984185774080;4504699138998272;2377900603251621888;576460752303423488;4611686018427387904;-14;1;r2q1rk1/3nbppp/bpp1pn2/p1Pp2B1/1P1P4/P1NBPN2/5PPP/R2Q1RK1 b - - 3 11
17348812800;2359296;274878431232;33;8;64;63074622693703680;2286984185774080;4504699138998272;2377900603251621888;288230376151711744;4611686018427387904;44;1;r1q2rk1/3nbppp/bpp1pn2/p1Pp2B1/1P1P4/P1NBPN2/5PPP/R2Q1RK1 w - - 4 12
17348812800;2359296;537395200;33;8;64;63074622693703680;2286984185774080;4504699138998272;2377900603251621888;288230376151711744;4611686018427387904;-13;1;r1q2rk1/3nbppp/bpp1pn2/p1Pp4/1P1P1B2/P1NBPN2/5PPP/R2Q1RK1 b - - 5 12
17348812800;2359296;537395200;33;8;64;63074622693703680;2286984185774080;4504699138998272;2377900603251621888;562949953421312;4611686018427387904;15;1;r4rk1/1q1nbppp/bpp1pn2/p1Pp4/1P1P1B2/P1NBPN2/5PPP/R2Q1RK1 w - - 6 13
17348812800;2359296;537395200;33;1024;64;63074622693703680;2286984185774080;4504699138998272;2377900603251621888;562949953421312;4611686018427387904;-10;1;r4rk1/1q1nbppp/bpp1pn2/p1Pp4/1P1P1B2/P1NBPN2/2Q2PPP/R4RK1 b - - 7 13
17348812800;2359296;537395200;33;1024;64;63074622693703680;2286984185774080;4504699138998272;360287970189639680;562949953421312;4611686018427387904;25;1;r1r3k1/1q1nbppp/bpp1pn2/p1Pp4/1P1P1B2/P1NBPN2/2Q2PPP/R4RK1 w - - 8 14
17357168640;2359296;537395200;33;1024;64;63074622693703680;2286984185774080;4504699138998272;360287970189639680;562949953421312;4611686018427387904;-19;1;r1r3k1/1q1nbppp/bpp1pn2/p1Pp4/1P1P1B2/P1NBPN1P/2Q2PP1/R4RK1 b - - 0 14
17357168640;2359296;537395200;33;1024;64;63074622693703680;2286984185774080;576461851815051264;360287970189639680;562949953421312;4611686018427387904;35;1;r1rb2k1/1q1n1ppp/bpp1pn2/p1Pp4/1P1P1B2/P1NBPN1P/2Q2PP1/R4RK1 w - - 1 15
17357168640;2359296;537395200;34;1024;64;63074622693703680;2286984185774080;576461851815051264;360287970189639680;562949953421312;4611686018427387904;-19;1;r1rb2k1/1q1n1ppp/bpp1pn2/p1Pp4/1P1P1B2/P1NBPN1P/2Q2PP1/1R3RK1 b - - 2 15
17357168640;2359296;536870912;34;1024;64;63074622693703680;2286984185774080;576460752303947776;360287970189639680;562949953421312;4611686018427387904;22;1;r1rb2k1/1q1n1ppp/1pp1pn2/p1Pp4/1P1P1B2/P1NbPN1P/2Q2PP1/1R3RK1 w - - 0 16
17357168640;2359296;536870912;34;524288;64;63074622693703680;2286984185774080;576460752303423488;360287970189639680;562949953421312;4611686018427387904;-16;1;r1rb2k1/1q1n1ppp/1pp1pn2/p1Pp4/1P1P1B2/P1NQPN1P/5PP1/1R3RK1 b - - 0 16
17357168640;2359296;536870912;34;524288;64;63074622693703680;2286984185774080;1125899906842624;360287970189639680;562949953421312;4611686018427387904;23;1;r1r3k1/1qbn1ppp/1pp1pn2/p1Pp4/1P1P1B2/P1NQPN1P/5PP1/1R3RK1 w - - 1 17
17357168640;2359296;1125899906842624;34;524288;64;63074622693703680;2286984185774080;0;360287970189639680;562949953421312;4611686018427387904;-17;1;r1r3k1/1qBn1ppp/1pp1pn2/p1Pp4/1P1P4/P1NQPN1P/5PP1/1R3RK1 b - - 0 17
17357168640;2359296;0;34;524288;64;63074622693703680;2286984185774080;0;360287970189639680;1125899906842624;4611686018427387904;17;1;r1r3k1/2qn1ppp/1pp1pn2/p1Pp4/1P1P4/P1NQPN1P/5PP1/1R3RK1 w - - 0 18
2199200555008;2359296;0;34;524288;64;63072423670448128;2286984185774080;0;360287970189639680;1125899906842624;4611686018427387904;7;1;r1r3k1/2qn1ppp/1Pp1pn2/p2p4/1P1P4/P1NQPN1P/5PP1/1R3RK1 b - - 0 18
177299456;2359296;0;34;524288;64;63072423670448128;37383395344384;0;360287970189639680;1125899906842624;4611686018427387904;-4;1;r1r3k1/2q2ppp/1np1pn2/p2p4/1P1P4/P1NQPN1P/5PP1/1R3RK1 w - - 0 19
177299456;2359296;0;131104;524288;64;63072423670448128;37383395344384;0;360287970189639680;1125899906842624;4611686018427387904;17;1;r1r3k1/2q2ppp/1np1pn2/p2p4/1P1P4/PRNQPN1P/5PP1/5RK1 b - - 1 19
177299456;2359296;0;131104;524288;64;63072423670448128;35184439197696;0;360287970189639680;1125899906842624;4611686018427387904;-7;1;r1r3k1/2q2ppp/2p1pn2/p2p4/1PnP4/PRNQPN1P/5PP1/5RK1 w - - 2 20
194011136;2359296;0;131104;524288;64;63072423670448128;35184439197696;0;360287970189639680;1125899906842624;4611686018427387904;48;1;r1r3k1/2q2ppp/2p1pn2/p2p4/PPnP4/1RNQPN1P/5PP1/5RK1 b - - 0 20
160456704;2359296;0;131104;524288;64;63072419409035264;35184439197696;0;360287970189639680;1125899906842624;4611686018427387904;-40;1;r1r3k1/2q2ppp/2p1pn2/3p4/PpnP4/1RNQPN1P/5PP1/5RK1 w - - 0 21
160456704;2359296;0;33554464;524288;64;63072419375480832;35184439197696;0;360287970189639680;1125899906842624;4611686018427387904;43;1;r1r3k1/2q2ppp/2p1pn2/3p4/PRnP4/2NQPN1P/5PP1/5RK1 b - - 0 21
160456704;2359296;0;33554464;524288;64;63068038508838912;35184439197696;0;360287970189639680;1125899906842624;4611686018427387904;-35;1;r1r3k1/2q2ppp/4pn2/2pp4/PRnP4/2NQPN1P/5PP1/5RK1 w - - 0 22
160456704;8592031744;0;33554464;524288;64;63068038508838912;35184439197696;0;360287970189639680;1125899906842624;4611686018427387904;172;0;r1r3k1/2q2ppp/4pn2/1Npp4/PRnP4/3QPN1P/5PP1/5RK1 b - - 1 22
160456704;8592031744;0;33554464;524288;64;63068038508838912;35184439197696;0;360287970189639680;4294967296;4611686018427387904;-166;0;r1r3k1/5ppp/4pn2/qNpp4/PRnP4/3QPN1P/5PP1/5RK1 w - - 2 23
160456704;8592031744;0;34;524288;64;63068038508838912;35184439197696;0;360287970189639680;4294967296;4611686018427387904;174;0;r1r3k1/5ppp/4pn2/qNpp4/P1nP4/3QPN1P/5PP1/1R3RK1 b - - 3 23
143679488;8592031744;0;34;524288;64;63068038508838912;35184439197696;0;360287970189639680;16777216;4611686018427387904;-154;0;r1r3k1/5ppp/4pn2/1Npp4/q1nP4/3QPN1P/5PP1/1R3RK1 w - - 0 24
17189330944;8592031744;0;34;524288;64;63068021328969728;35184439197696;0;360287970189639680;16777216;4611686018427387904;182;0;r1r3k1/5ppp/4pn2/1NPp4/q1n5/3QPN1P/5PP1/1R3RK1 b - - 0 24
9461760;8592031744;0;34;524288;64;63068021328969728;35184439197696;0;72057611217797120;16777216;4611686018427387904;-162;0;r5k1/5ppp/4pn2/1Nrp4/q1n5/3QPN1P/5PP1/1R3RK1 w - - 0 25
9461760;8592031744;0;34;131072;64;63068021328969728;35184439197696;0;72057611217797120;16777216;4611686018427387904;232;0;r5k1/5ppp/4pn2/1Nrp4/q1n5/1Q2PN1P/5PP1/1R3RK1 b - - 1 25
9461760;8592031744;0;34;0;64;63068021328969728;35184439197696;0;72057611217797120;131072;4611686018427387904;-215;0;r5k1/5ppp/4pn2/1Nrp4/2n5/1q2PN1P/5PP1/1R3RK1 w - - 0 26
9461760;8592031744;0;131104;0;64;63068021328969728;35184439197696;0;72057611217797120;0;4611686018427387904;231;0;r5k1/5ppp/4pn2/1Nrp4/2n5/1R2PN1P/5PP1/5RK1 b - - 0 26
9461760;8592031744;0;131104;0;64;63068021328969728;335544320;0;72057611217797120;0;4611686018427387904;-227;0;r5k1/5ppp/4p3/1Nrp4/2n1n3/1R2PN1P/5PP1/5RK1 w - - 1 27
9461760;8592031744;0;131076;0;64;63068021328969728;335544320;0;72057611217797120;0;4611686018427387904;472;0;r5k1/5ppp/4p3/1Nrp4/2n1n3/1R2PN1P/5PP1/2R3K1 b - - 2 27
9461760;8592031744;0;131076;0;64;45123991563665408;335544320;0;72057611217797120;0;4611686018427387904;-196;0;r5k1/5p1p/4p1p1/1Nrp4/2n1n3/1R2PN1P/5PP1/2R3K1 w - - 0 28
9461760;8589934608;0;131076;0;64;45123991563665408;335544320;0;72057611217797120;0;4611686018427387904;451;0;r5k1/5p1p/4p1p1/1Nrp4/2n1n3/1R2P2P/5PP1/2R1N1K1 b - - 1 28
9461760;8589934608;0;131076;0;64;45123991563665408;335544320;0;144115205255725056;0;4611686018427387904;-201;0;1r4k1/5p1p/4p1p1/1Nrp4/2n1n3/1R2P2P/5PP1/2R1N1K1 w - - 2 29
9461760;134217744;0;131076;0;64;45123991563665408;335544320;0;144115205255725056;0;4611686018427387904;225;0;1r4k1/5p1p/4p1p1/2rp4/2nNn3/1R2P2P/5PP1/2R1N1K1 b - - 3 29
9461760;134217744;0;4;0;64;45123991563665408;335544320;0;17180000256;0;4611686018427387904;-207;0;6k1/5p1p/4p1p1/2rp4/2nNn3/1r2P2P/5PP1/2R1N1K1 w - - 0 30
9461760;131088;0;4;0;64;45123991563665408;335544320;0;17179869184;0;4611686018427387904;226;0;6k1/5p1p/4p1p1/2rp4/2n1n3/1N2P2P/5PP1/2R1N1K1 b - - 0 30
9461760;131088;0;4;0;64;45123991563665408;335544320;0;8589934592;0;4611686018427387904;-208;0;6k1/5p1p/4p1p1/1r1p4/2n1n3/1N2P2P/5PP1/2R1N1K1 w - - 1 31
9461760;134217744;0;4;0;64;45123991563665408;335544320;0;8589934592;0;4611686018427387904;234;0;6k1/5p1p/4p1p1/1r1p4/2nNn3/4P2P/5PP1/2R1N1K1 b - - 2 31
9461760;134217744;0;4;0;64;45123991563665408;335544320;0;512;0;4611686018427387904;-227;0;6k1/5p1p/4p1p1/3p4/2nNn3/4P2P/1r3PP1/2R1N1K1 w - - 3 32
9461760;134217744;0;1024;0;64;45123991563665408;335544320;0;512;0;4611686018427387904;260;0;6k1/5p1p/4p1p1/3p4/2nNn3/4P2P/1rR2PP1/4N1K1 b - - 4 32
9461760;134217744;0;1024;0;64;45123991563665408;335544320;0;2;0;4611686018427387904;-234;0;6k1/5p1p/4p1p1/3p4/2nNn3/4P2P/2R2PP1/1r2N1K1 w - - 5 33
9461760;134217744;0;1024;0;32;45123991563665408;335544320;0;2;0;4611686018427387904;262;0;6k1/5p1p/4p1p1/3p4/2nNn3/4P2P/2R2PP1/1r2NK2 b - - 6 33
9461760;134217744;0;1024;0;32;45123991563665408;335544320;0;2;0;18014398509481984;-208;0;8/5pkp/4p1p1/3p4/2nNn3/4P2P/2R2PP1/1r2NK2 w - - 7 34
9461760;134217744;0;1024;0;4096;45123991563665408;335544320;0;2;0;18014398509481984;383;0;8/5pkp/4p1p1/3p4/2nNn3/4P2P/2R1KPP1/1r2N3 b - - 8 34
9461760;134217744;0;1024;0;4096;45123991563665408;335544320;0;1;0;18014398509481984;-178;0;8/5pkp/4p1p1/3p4/2nNn3/4P2P/2R1KPP1/r3N3 w - - 9 35
2148556800;134217744;0;1024;0;4096;45123991563665408;335544320;0;1;0;18014398509481984;189;0;8/5pkp/4p1p1/3p4/2nNn2P/4P3/2R1KPP1/r3N3 b - - 0 35
2148556800;134217744;0;1024;0;4096;9095744300515328;335544320;0;1;0;18014398509481984;-164;0;8/5pk1/4p1p1/3p3p/2nNn2P/4P3/2R1KPP1/r3N3 w - - 0 36
2148556800;136314880;0;1024;0;4096;9095744300515328;335544320;0;1;0;18014398509481984;174;0;8/5pk1/4p1p1/3p3p/2nNn2P/4PN2/2R1KPP1/r7 b - - 1 36
2148556800;136314880;0;1024;0;4096;9095744300515328;335544320;0;65536;0;18014398509481984;-164;0;8/5pk1/4p1p1/3p3p/2nNn2P/r3PN2/2R1KPP1/8 w - - 2 37
2148556800;134217744;0;1024;0;4096;9095744300515328;335544320;0;65536;0;18014398509481984;203;0;8/5pk1/4p1p1/3p3p/2nNn2P/r3P3/2R1KPP1/4N3 b - - 3 37
2148556800;134217744;0;1024;0;4096;9095744300515328;8796160131072;0;65536;0;18014398509481984;-158;0;8/5pk1/3np1p1/3p3p/2nN3P/r3P3/2R1KPP1/4N3 w - - 4 38
2148556800;134742016;0;1024;0;4096;9095744300515328;8796160131072;0;65536;0;18014398509481984;160;0;8/5pk1/3np1p1/3p3p/2nN3P/r2NP3/2R1KPP1/8 b - - 5 38
2148556800;134742016;0;1024;0;4096;9095744300515328;8796160131072;0;65536;0;35184372088832;-158;0;8/5p2/3npkp1/3p3p/2nN3P/r2NP3/2R1KPP1/8 w - - 6 39
2148556800;134218240;0;1024;0;4096;9095744300515328;8796160131072;0;65536;0;35184372088832;231;0;8/5p2/3npkp1/3p3p/2nN3P/r3P3/1NR1KPP1/8 b - - 7 39
2148556800;134218240;0;1024;0;4096;9095744300515328;8796160131072;0;256;0;35184372088832;-158;0;8/5p2/3npkp1/3p3p/2nN3P/4P3/rNR1KPP1/8 w - - 8 40
2148556800;201326592;0;1024;0;4096;9095744300515328;8796093022208;0;256;0;35184372088832;225;0;8/5p2/3npkp1/3p3p/2NN3P/4P3/r1R1KPP1/8 b - - 0 40
2148556800;201326592;0;0;0;4096;9095744300515328;8796093022208;0;1024;0;35184372088832;-223;0;8/5p2/3npkp1/3p3p/2NN3P/4P3/2r1KPP1/8 w - - 0 41
2148556800;67109888;0;0;0;4096;9095744300515328;8796093022208;0;0;0;35184372088832;247;0;8/5p2/3npkp1/3p3p/2N4P/4P3/2N1KPP1/8 b - - 0 41
2148556800;1024;0;0;0;4096;9095744300515328;67108864;0;0;0;35184372088832;-155;0;8/5p2/4pkp1/3p3p/2n4P/4P3/2N1KPP1/8 w - - 0 42
2148556800;134217728;0;0;0;4096;9095744300515328;67108864;0;0;0;35184372088832;179;0;8/5p2/4pkp1/3p3p/2nN3P/4P3/4KPP1/8 b - - 1 42
2148556800;134217728;0;0;0;4096;9078220833947648;67108864;0;0;0;35184372088832;-154;0;8/5p2/5kp1/3pp2p/2nN3P/4P3/4KPP1/8 w - - 0 43
2148556800;8589934592;0;0;0;4096;9078220833947648;67108864;0;0;0;35184372088832;160;0;8/5p2/5kp1/1N1pp2p/2n4P/4P3/4KPP1/8 b - - 1 43
2148556800;8589934592;0;0;0;4096;9078220833947648;67108864;0;0;0;17592186044416;-149;0;8/5p2/4k1p1/1N1pp2p/2n4P/4P3/4KPP1/8 w - - 2 44
2148556800;8589934592;0;0;0;524288;9078220833947648;67108864;0;0;0;17592186044416;154;0;8/5p2/4k1p1/1N1pp2p/2n4P/3KP3/5PP1/8 b - - 3 44
2148556800;8589934592;0;0;0;524288;9078220833947648;8796093022208;0;0;0;17592186044416;-35;1;8/5p2/3nk1p1/1N1pp2p/7P/3KP3/5PP1/8 w - - 4 45
2148556800;1125899906842624;0;0;0;524288;9078220833947648;8796093022208;0;0;0;17592186044416;53;0;8/2N2p2/3nk1p1/3pp2p/7P/3KP3/5PP1/8 b - - 5 45
2148556800;1125899906842624;0;0;0;524288;9078220833947648;8796093022208;0;0;0;137438953472;-54;0;8/2N2p2/3n2p1/3ppk1p/7P/3KP3/5PP1/8 w - - 6 46
2148556800;34359738368;0;0;0;524288;9078186474209280;8796093022208;0;0;0;137438953472;61;0;8/5p2/3n2p1/3Npk1p/7P/3KP3/5PP1/8 b - - 0 46
2148556800;34359738368;0;0;0;524288;9078186474209280;8796093022208;0;0;0;1073741824;-54;0;8/5p2/3n2p1/3Np2p/6kP/3KP3/5PP1/8 w - - 1 47
2148556800;35184372088832;0;0;0;524288;9078186474209280;8796093022208;0;0;0;1073741824;46;1;8/5p2/3n1Np1/4p2p/6kP/3KP3/5PP1/8 b - - 2 47
1073152;35184372088832;0;0;0;524288;9078186474209280;8796093022208;0;0;0;2147483648;-27;1;8/5p2/3n1Np1/4p2p/7k/3KP3/5PP1/8 w - - 0 48
1073152;35184372088832;0;0;0;4096;9078186474209280;8796093022208;0;0;0;2147483648;137;0;8/5p2/3n1Np1/4p2p/7k/4P3/4KPP1/8 b - - 1 48
1073152;35184372088832;0;0;0;4096;9078186474209280;8796093022208;0;0;0;274877906944;-151;0;8/5p2/3n1Np1/4p1kp/8/4P3/4KPP1/8 w - - 2 49
1073152;2251799813685248;0;0;0;4096;9078186474209280;8796093022208;0;0;0;274877906944;138;0;8/3N1p2/3n2p1/4p1kp/8/4P3/4KPP1/8 b - - 3 49
1073152;2251799813685248;0;0;0;4096;9078186474209280;8796093022208;0;0;0;137438953472;-120;0;8/3N1p2/3n2p1/4pk1p/8/4P3/4KPP1/8 w - - 4 50
3162112;2251799813685248;0;0;0;4096;9078186474209280;8796093022208;0;0;0;137438953472;164;0;8/3N1p2/3n2p1/4pk1p/8/4PP2/4K1P1/8 b - - 0 50
3162112;2251799813685248;0;0;0;4096;9078118023168000;8796093022208;0;0;0;137438953472;-163;0;8/3N1p2/3n2p1/5k1p/4p3/4PP2/4K1P1/8 w - - 0 51
3162112;2251799813685248;0;0;0;8192;9078118023168000;8796093022208;0;0;0;137438953472;175;0;8/3N1p2/3n2p1/5k1p/4p3/4PP2/5KP1/8 b - - 1 51
3162112;2251799813685248;0;0;0;8192;106103140515840;8796093022208;0;0;0;137438953472;-39;1;8/3N4/3n1pp1/5k1p/4p3/4PP2/5KP1/8 w - - 0 52
3162112;17179869184;0;0;0;8192;106103140515840;8796093022208;0;0;0;137438953472;131;0;8/8/3n1pp1/2N2k1p/4p3/4PP2/5KP1/8 b - - 1 52
3162112;17179869184;0;0;0;8192;36009274245120;8796093022208;0;0;0;137438953472;-118;0;8/8/3n1p2/2N2kpp/4p3/4PP2/5KP1/8 w - - 0 53
3162112;17179869184;0;0;0;4194304;36009274245120;8796093022208;0;0;0;137438953472;168;0;8/8/3n1p2/2N2kpp/4p3/4PPK1/6P1/8 b - - 1 53
3162112;17179869184;0;0;0;4194304;36009274245120;8796093022208;0;0;0;68719476736;-151;0;8/8/3n1p2/2N1k1pp/4p3/4PPK1/6P1/8 w - - 2 54
3162112;2251799813685248;0;0;0;4194304;36009274245120;8796093022208;0;0;0;68719476736;158;0;8/3N4/3n1p2/4k1pp/4p3/4PPK1/6P1/8 b - - 3 54
3162112;2251799813685248;0;0;0;4194304;36009274245120;8796093022208;0;0;0;17592186044416;-146;0;8/3N4/3nkp2/6pp/4p3/4PPK1/6P1/8 w - - 4 55
3162112;17179869184;0;0;0;4194304;36009274245120;8796093022208;0;0;0;17592186044416;163;0;8/8/3nkp2/2N3pp/4p3/4PPK1/6P1/8 b - - 5 55
3162112;17179869184;0;0;0;4194304;36009274245120;8796093022208;0;0;0;34359738368;-159;0;8/8/3n1p2/2Nk2pp/4p3/4PPK1/6P1/8 w - - 6 56
3162112;2251799813685248;0;0;0;4194304;36009274245120;8796093022208;0;0;0;34359738368;170;0;8/3N4/3n1p2/3k2pp/4p3/4PPK1/6P1/8 b - - 7 56
3162112;17179869184;0;0;0;4194304;36009274245120;8796093022208;0;0;0;9007199254740992;-78;0;8/5k2/3n1p2/2N3pp/4p3/4PPK1/6P1/8 w - - 10 58
269500416;17179869184;0;0;0;4194304;36009005809664;8796093022208;0;0;0;9007199254740992;85;0;8/5k2/3n1p2/2N3pp/4P3/4P1K1/6P1/8 b - - 0 58
269500416;17179869184;0;0;0;4194304;36009005809664;67108864;0;0;0;9007199254740992;-94;0;8/5k2/5p2/2N3pp/2n1P3/4P1K1/6P1/8 w - - 1 59
269500416;17179869184;0;0;0;2097152;36009005809664;67108864;0;0;0;9007199254740992;100;0;8/5k2/5p2/2N3pp/2n1P3/4PK2/6P1/8 b - - 2 59
269500416;17179869184;0;0;0;2097152;36009005809664;67108864;0;0;0;70368744177664;-30;1;8/8/5pk1/2N3pp/2n1P3/4PK2/6P1/8 w - - 3 60
269500416;17179869184;0;0;0;4096;36009005809664;67108864;0;0;0;70368744177664;150;0;8/8/5pk1/2N3pp/2n1P3/4P3/4K1P1/8 b - - 4 60
269500416;17179869184;0;0;0;4096;36009005809664;68719476736;0;0;0;70368744177664;-57;0;8/8/5pk1/2N1n1pp/4P3/4P3/4K1P1/8 w - - 5 61
269500416;17592186044416;0;0;0;4096;36009005809664;68719476736;0;0;0;70368744177664;176;0;8/8/4Npk1/4n1pp/4P3/4P3/4K1P1/8 b - - 6 61
269500416;17592186044416;0;0;0;4096;35461397479424;68719476736;0;0;0;70368744177664;-189;0;8/8/4Npk1/4n1p1/4P2p/4P3/4K1P1/8 w - - 0 62
269500416;134217728;0;0;0;4096;35461397479424;68719476736;0;0;0;70368744177664;170;0;8/8/5pk1/4n1p1/3NP2p/4P3/4K1P1/8 b - - 1 62
269500416;134217728;0;0;0;4096;35461397479424;68719476736;0;0;0;549755813888;-194;0;8/8/5p2/4n1pk/3NP2p/4P3/4K1P1/8 w - - 2 63
269500416;137438953472;0;0;0;4096;35461397479424;68719476736;0;0;0;549755813888;207;0;8/8/5p2/4nNpk/4P2p/4P3/4K1P1/8 b - - 3 63
269500416;137438953472;0;0;0;4096;35461397479424;68719476736;0;0;0;1073741824;-154;0;8/8/5p2/4nNp1/4P1kp/4P3/4K1P1/8 w - - 4 64
269500416;137438953472;0;0;0;8192;35461397479424;68719476736;0;0;0;1073741824;165;0;8/8/5p2/4nNp1/4P1kp/4P3/5KP1/8 b - - 5 64
269500416;137438953472;0;0;0;8192;35461397479424;67108864;0;0;0;1073741824;-66;0;8/8/5p2/5Np1/2n1P1kp/4P3/5KP1/8 w - - 6 65
269500416;140737488355328;0;0;0;8192;35461397479424;67108864;0;0;0;1073741824;68;0;8/8/5p1N/6p1/2n1P1kp/4P3/5KP1/8 b - - 7 65
269500416;140737488355328;0;0;0;8192;35461397479424;67108864;0;0;0;549755813888;-63;0;8/8/5p1N/6pk/2n1P2p/4P3/5KP1/8 w - - 8 66
269500416;137438953472;0;0;0;8192;35461397479424;67108864;0;0;0;549755813888;166;0;8/8/5p2/5Npk/2n1P2p/4P3/5KP1/8 b - - 9 66
269500416;137438953472;0;0;0;8192;35461397479424;2048;0;0;0;549755813888;-160;0;8/8/5p2/5Npk/4P2p/4P3/3n1KP1/8 w - - 10 67
269500416;8796093022208;0;0;0;8192;35461397479424;2048;0;0;0;549755813888;173;0;8/8/3N1p2/6pk/4P2p/4P3/3n1KP1/8 b - - 11 67
269500416;8796093022208;0;0;0;8192;35461397479424;2048;0;0;0;1073741824;-171;0;8/8/3N1p2/6p1/4P1kp/4P3/3n1KP1/8 w - - 12 68
269500416;8796093022208;0;0;0;4096;35461397479424;2048;0;0;0;1073741824;480;0;8/8/3N1p2/6p1/4P1kp/4P3/3nK1P1/8 b - - 13 68
269500416;8796093022208;0;0;0;4096;35461397479424;131072;0;0;0;1073741824;-150;0;8/8/3N1p2/6p1/4P1kp/1n2P3/4K1P1/8 w - - 14 69
269500416;8796093022208;0;0;0;8192;35461397479424;131072;0;0;0;1073741824;179;0;8/8/3N1p2/6p1/4P1kp/1n2P3/5KP1/8 b - - 15 69
269500416;8796093022208;0;0;0;8192;35461397479424;131072;0;0;0;549755813888;-26;1;8/8/3N1p2/6pk/4P2p/1n2P3/5KP1/8 w - - 16 70
269500416;137438953472;0;0;0;8192;35461397479424;131072;0;0;0;549755813888;172;0;8/8/5p2/5Npk/4P2p/1n2P3/5KP1/8 b - - 17 70
269500416;137438953472;0;0;0;8192;35461397479424;17179869184;0;0;0;549755813888;-175;0;8/8/5p2/2n2Npk/4P2p/4P3/5KP1/8 w - - 18 71
269500416;8796093022208;0;0;0;8192;35461397479424;17179869184;0;0;0;549755813888;185;0;8/8/3N1p2/2n3pk/4P2p/4P3/5KP1/8 b - - 19 71
269500416;8796093022208;0;0;0;8192;35461397479424;17179869184;0;0;0;1073741824;-182;0;8/8/3N1p2/2n3p1/4P1kp/4P3/5KP1/8 w - - 20 72
